Topic,Words,Frequency,Timestamp
2,"ukraine, russian mercenaries, russia, russian, preppedmillion",16,2021-06-10 06:18:51.200000000
3,"vaccine, covid, covid vaccine, vaccines, astrazeneca",139,2021-06-10 06:18:51.200000000
4,"police, black, statue, queen, in",82,2021-06-10 06:18:51.200000000
5,"johnson, boris, boris johnson, uk, brexit",54,2021-06-10 06:18:51.200000000
6,"delta, variant, delta variant, covid, cases",87,2021-06-10 06:18:51.200000000
7,"space, space station, station, mars, branson",94,2021-06-10 06:18:51.200000000
8,"afghanistan, taliban, afghan, in afghanistan, us",134,2021-06-10 06:18:51.200000000
9,"china, xi, communist party, communist, party",94,2021-06-10 06:18:51.200000000
10,"hong, kong, hong kong, apple daily, daily",102,2021-06-10 06:18:51.200000000
11,"korea, kim, north, north korea, jong",90,2021-06-10 06:18:51.200000000
12,"taiwan, china, us, says need to, says need",75,2021-06-10 06:18:51.200000000
13,"sanctions, russia, dumpsbillion from, services deal, defence to pay",8,2021-06-10 06:18:51.200000000
14,"india, covid, twitter, cow, in india",56,2021-06-10 06:18:51.200000000
15,"turkey, greece, turkish, erdogan, violence against",28,2021-06-10 06:18:51.200000000
16,"masks, mask, wear, to wear, face",35,2021-06-10 06:18:51.200000000
17,"nih study, coronavirus, nih, december, prolonging the coronavirus",5,2021-06-10 06:18:51.200000000
18,"world stage, biden, america may be, doubts about us, atbut allies",14,2021-06-10 06:18:51.200000000
19,"belarus, lukashenko, lithuania, belarusian, on belarus",55,2021-06-10 06:18:51.200000000
20,"saudi, khashoggi, arabia, saudi arabia, training in",41,2021-06-10 06:18:51.200000000
21,"climate, change, climate change, un, on climate",47,2021-06-10 06:18:51.200000000
22,"unemployment, inflation, uk inflation, warren buffett, buffett",17,2021-06-10 06:18:51.200000000
23,"ransomware, cyber, hackers, ransomware attack, cyberattacks",52,2021-06-10 06:18:51.200000000
24,"facebook, social media, social, dismisses ftc antitrust, hitstrillion",13,2021-06-10 06:18:51.200000000
25,"bolsonaro, brazil, jair, jair bolsonaro, brazil bolsonaro",47,2021-06-10 06:18:51.200000000
26,"hungary, poland, lgbt, pride, law",79,2021-06-10 06:18:51.200000000
27,"pope, vatican, church, catholic, francis",74,2021-06-10 06:18:51.200000000
28,"sea, china sea, black sea, warship, south china",56,2021-06-10 06:18:51.200000000
29,"plane, plane crash, crash, crashes, boeing",17,2021-06-10 06:18:51.200000000
30,"zealand, new zealand, new, ardern, jacinda ardern",10,2021-06-10 06:18:51.200000000
31,"nazi, germany, german, antisemitic, farright",25,2021-06-10 06:18:51.200000000
32,"funds needed to, to provide funds, goals but, goals but failed, reaffirmed goals but",1,2021-06-10 06:18:51.200000000
33,"navalny, navalny will, poisoning, alexei, alexei navalny",18,2021-06-10 06:18:51.200000000
34,"die zeit, newspaper die, pastan article by, being open despite, the german weekly",1,2021-06-10 06:18:51.200000000
35,"xinjiang, china, uyghurs, in xinjiang, genocide",42,2021-06-10 06:18:51.200000000
36,"myanmar, junta, suu kyi, kyi, suu",29,2021-06-10 06:18:51.200000000
37,"us military waste, researcher exposing, exposing us military, military waste, home of researcher",3,2021-06-10 06:18:51.200000000
38,"olympics, tokyo, tokyo olympics, olympic, games",77,2021-06-10 06:18:51.200000000
39,"nord, nord stream, stream, gas flowing through, ukraine conservative",2,2021-06-10 06:18:51.200000000
40,"australia, morrison, scott morrison, scott, australian",21,2021-06-10 06:18:51.200000000
41,"china border in, india shiftstroops to, shiftstroops to, shiftstroops to china, border in historic",8,2021-06-10 06:18:51.200000000
42,"mexico, in mexico, mexican, in mexico serial, serial killers house",16,2021-06-10 06:18:51.200000000
43,"pakistan, imran, khan, imran khan, pm imran",36,2021-06-10 06:18:51.200000000
44,"queen, prince, queen elizabeth, elizabeth, queen elizabeth ii",9,2021-06-10 06:18:51.200000000
45,"japan, in japan, japanese, japanese aged, missing",13,2021-06-10 06:18:51.200000000
46,"human, skull, dragon man, ancient, dragon",24,2021-06-10 06:18:51.200000000
47,"iran, develops several homegrown, several homegrown alternatives, hassan rouhani thinks, it develops",4,2021-06-10 06:18:51.200000000
48,"amazon, deforestation, rainforest, amazon rainforest, brazil",29,2021-06-10 06:18:51.200000000
49,"lebanon, beirut, explosion, hezbollah, social explosion",20,2021-06-10 06:18:51.200000000
50,"venezuela, in caracas, maduro, caracas, maduro pleads",10,2021-06-10 06:18:51.200000000
51,"lytton, wildfires, lytton bc, bc, wildfire",24,2021-06-10 06:18:51.200000000
52,"netanyahu, israel, bennett, government, prime",40,2021-06-10 06:18:51.200000000
53,"infrastructure cooperation china, deal to strengthen, infrastructure cooperation, ukraine sign deal, strengthen infrastructure",7,2021-06-10 06:18:51.200000000
54,"temperatures, ice, heat, antarctica, temperature",20,2021-06-10 06:18:51.200000000
55,"macron, emmanuel, emmanuel macron, france, french",20,2021-06-10 06:18:51.200000000
56,"dog, dogs, cats, animal, pets",18,2021-06-10 06:18:51.200000000
57,"iran, nuclear, nuclear deal, iran nuclear, deal",17,2021-06-10 06:18:51.200000000
58,"iraq, in iraq, rockets, base, us",8,2021-06-10 06:18:51.200000000
59,"israel, palestinians, vaccine, vaccines, israel to",41,2021-06-10 06:18:51.200000000
61,"rumsfeld, donald rumsfeld, dead at, donald, dies",21,2021-06-10 06:18:51.200000000
62,"fleeing romania for, fleeing romania, romania for usmexico, most refugees, escape persecution",2,2021-06-10 06:18:51.200000000
63,"tigray, ethiopia, famine, in tigray, ethiopian",47,2021-06-10 06:18:51.200000000
64,"moscow, russia, covid cases, record, cases",17,2021-06-10 06:18:51.200000000
65,"canal, cruise, suez, suez canal, ever given",11,2021-06-10 06:18:51.200000000
66,"mali, nigeria, nigerian, kidnap, in mali",26,2021-06-10 06:18:51.200000000
67,"whale, fish, turtles, shark, whales",18,2021-06-10 06:18:51.200000000
68,"brazil, deaths, brazil reportsnew, casesdeaths, reportsnew",18,2021-06-10 06:18:51.200000000
69,"huawei, meng, meng wanzhou, wanzhou, extradition",6,2021-06-10 06:18:51.200000000
70,"gulf, of mexico, gulf of mexico, gulf of, fire",21,2021-06-10 06:18:51.200000000
71,"vaccine, vaccines, covid vaccine, sinovac, covid",27,2021-06-10 06:18:51.200000000
72,"angela, merkel, agency slams, agency slams angela, slams angela",4,2021-06-10 06:18:51.200000000
73,"first container, canada leader maxime, of antilogging protesters, rcmp in manitoba, of canada leader",3,2021-06-10 06:18:51.200000000
74,"england, lockdown, in england, ebbs homelessness rages, below new york",6,2021-06-10 06:18:51.200000000
75,"korea, north, north korea, south, south korea",12,2021-06-10 06:18:51.200000000
76,"tajikafghan, tajikafghan border, azerbaijan, armenia, to tajikafghan border",6,2021-06-10 06:18:51.200000000
77,"whitedominated, itself for being, disbands itself for, thunberglinked, whitedominated space",1,2021-06-10 06:18:51.200000000
78,"elephant, elephants, leopards, baffles, zoo",10,2021-06-10 06:18:51.200000000
79,"girl, rape, raped, few clothes, khan",18,2021-06-10 06:18:51.200000000
80,"women, afghan women, taliban, women take to, streets in show",9,2021-06-10 06:18:51.200000000
81,"sydney, lockdown, australia, delta, covid",19,2021-06-10 06:18:51.200000000
82,"tiktok, posted tiktok weather, warning preinstalled apps, kuwait arrests man, posted tiktok",3,2021-06-10 06:18:51.200000000
83,"plastic, singleuse, pollution, plastic pollution, eu ban",15,2021-06-10 06:18:51.200000000
84,"for ukraine would, would be line, be line, nato membership for, says nato membership",1,2021-06-10 06:18:51.200000000
85,"assange, julian, julian assange, key witness, assange case",18,2021-06-10 06:18:51.200000000
86,"afghanistan, kill hazara, alshabaab fighters, workers reportedly by, hazara civilians",5,2021-06-10 06:18:51.200000000
87,"sexual, is routine, life schoolchildren tell, is routine part, assault conviction",14,2021-06-10 06:18:51.200000000
88,"coal, coal power, power, plants, new coal",16,2021-06-10 06:18:51.200000000
89,"cannabis, cannabis use may, use may be, use may, use",8,2021-06-10 06:18:51.200000000
90,"sputnik, vaccine, sputnik covid, sputnik covid vaccine, covid vaccine",12,2021-06-10 06:18:51.200000000
91,"castles blown up, castles blown, three bouncy castles, three bouncy, blown up to",1,2021-06-10 06:18:51.200000000
92,"cuba, cubans, protests, cuba protests, cuban",36,2021-06-10 06:18:51.200000000
93,"farmers, india, indian, democratic values, inconsistent with",11,2021-06-10 06:18:51.200000000
94,"amazon, reviews, amazons surveillance infrastructure, next frontier of, amazons surveillance",9,2021-06-10 06:18:51.200000000
95,"biden, putin, bidenputin, russia, ukraine",22,2021-06-10 06:18:51.200000000
96,"dam, floods, hydropower dam, rain, hydropower",7,2021-06-10 06:18:51.200000000
97,"ikea, on staff ikea, staff ikea, ikea france fined, ikea france",7,2021-06-10 06:18:51.200000000
98,"fighter pilots are, pilots, fighter pilots, pilots are, ai",2,2021-06-10 06:18:51.200000000
99,"tax, global minimum, minimum, global minimum tax, minimum tax",15,2021-06-10 06:18:51.200000000
-1,"to, in, of, the, for",2116,2021-07-13 03:42:31.400000000
0,"china, wuhan, lab, covid, who",103,2021-07-13 03:42:31.400000000
1,"israeli, israel, palestinian, gaza, palestinians",130,2021-07-13 03:42:31.400000000
2,"russian, german fined, mercenary mission, libya exposed, of russian mercenary",13,2021-07-13 03:42:31.400000000
3,"vaccine, covid, vaccinated, covid vaccine, vaccines",157,2021-07-13 03:42:31.400000000
4,"police, shooting, plymouth, mass shooting, in",61,2021-07-13 03:42:31.400000000
5,"johnson, boris, brexit, boris johnson, uk",36,2021-07-13 03:42:31.400000000
6,"delta, variant, delta variant, covid, cases",97,2021-07-13 03:42:31.400000000
7,"space, bezos, jeff bezos, jeff, earth",70,2021-07-13 03:42:31.400000000
8,"taliban, afghanistan, afghan, kabul, in afghanistan",249,2021-07-13 03:42:31.400000000
9,"china, xi, chinese, foreign journalists, foreign journalists harassed",48,2021-07-13 03:42:31.400000000
10,"hong, kong, hong kong, security, national",72,2021-07-13 03:42:31.400000000
11,"korea, north, north korea, south, korean",43,2021-07-13 03:42:31.400000000
12,"taiwan, china, japan, to nuke japan, chinese",31,2021-07-13 03:42:31.400000000
13,"from allaround final, from allaround, withdraws from allaround, allaround final, allaround",1,2021-07-13 03:42:31.400000000
14,"india, deaths during, excess deaths, excess deaths during, hindu",36,2021-07-13 03:42:31.400000000
15,"turkey, greece, turkish, erdogan, kurdish",16,2021-07-13 03:42:31.400000000
16,"masks, mask, wearing, wearing mask, cdc",18,2021-07-13 03:42:31.400000000
17,"third day malaysia, day malaysia, rise above million, malaysia total coronavirus, total coronavirus infections",2,2021-07-13 03:42:31.400000000
18,"of zombie, zombie democracies, of zombie democracies, age of zombie, zombie",1,2021-07-13 03:42:31.400000000
19,"belarus, belarusian, lukashenko, lithuania, in belarus",54,2021-07-13 03:42:31.400000000
20,"saudi, arabia, saudi arabia, khashoggi, for the first",22,2021-07-13 03:42:31.400000000
21,"climate, climate change, change, report, emissions",94,2021-07-13 03:42:31.400000000
22,"yellen, debt limit, debt, treasury, economy",22,2021-07-13 03:42:31.400000000
23,"cyber, microsoft, hackers, hacking, cyberattack",52,2021-07-13 03:42:31.400000000
24,"facebook, whatsapp, whatsapp blocks, blocks, social",22,2021-07-13 03:42:31.400000000
25,"bolsonaro, brazil, brazil bolsonaro, jair, jair bolsonaro",50,2021-07-13 03:42:31.400000000
26,"poland, hungary, polish, eu, pride",42,2021-07-13 03:42:31.400000000
27,"catholic, pope, church, priest, catholic church",30,2021-07-13 03:42:31.400000000
28,"south china, china sea, south china sea, sea, south",46,2021-07-13 03:42:31.400000000
29,"plane, helicopter, emergency landing, crashes, crashes in",12,2021-07-13 03:42:31.400000000
30,"zealand, new zealand, new, earthquake, tsunami",30,2021-07-13 03:42:31.400000000
31,"nazi, german, guard, former nazi, trial",28,2021-07-13 03:42:31.400000000
32,"defies cdc, defies cdc guidance, cdc guidance by, coronavirusfox, coronavirusfox news",2,2021-07-13 03:42:31.400000000
33,"navalny, kremlin critic navalny, critic navalny, kremlin critic, critic",5,2021-07-13 03:42:31.400000000
34,"sensational political, lulabrazil poised for, lulabrazil, comebackbrazil, for sensational political",1,2021-07-13 03:42:31.400000000
35,"xinjiang, uyghur, genocide, china, for inside",22,2021-07-13 03:42:31.400000000
36,"myanmar, coup, in myanmar, junta, military",17,2021-07-13 03:42:31.400000000
37,"fukushima, hiroshima, nuclear, chernobyl, plant",13,2021-07-13 03:42:31.400000000
38,"olympics, tokyo, olympic, tokyo olympics, athletes",120,2021-07-13 03:42:31.400000000
39,"oil, opec, pipeline, nord, nord stream",14,2021-07-13 03:42:31.400000000
40,"morrison, scott morrison, australia, scott, australian prime",13,2021-07-13 03:42:31.400000000
41,"india, border, ladakh demchok, demchok, ladakh",9,2021-07-13 03:42:31.400000000
42,"mexico, mexican, mexico sues, sues, mexico sues us",31,2021-07-13 03:42:31.400000000
43,"pakistan, blasphemy, khan, in pakistan, imran",20,2021-07-13 03:42:31.400000000
44,"prince andrew, prince, andrew, virginia, prince andrew sued",10,2021-07-13 03:42:31.400000000
45,"japan, japanese, in japan, tokyo, japan to",29,2021-07-13 03:42:31.400000000
46,"world heritage, stonehenge, heritage, world heritage status, heritage status",30,2021-07-13 03:42:31.400000000
47,"iran, outgoing president on, truth to its, in iran slow, fuel anger in",4,2021-07-13 03:42:31.400000000
48,"rainforest, amazon, amazon rainforest, emitting, than it",25,2021-07-13 03:42:31.400000000
49,"lebanon, hezbollah, beirut, lebanese, rockets",39,2021-07-13 03:42:31.400000000
50,"venezuela, venezuelan, take territory in, take territory, residents say as",9,2021-07-13 03:42:31.400000000
51,"wildfires, wildfire, fires, greece, firefighters",47,2021-07-13 03:42:31.400000000
52,"netanyahu, iran after, attack iran after, netanyahu urged, to attack iran",4,2021-07-13 03:42:31.400000000
53,"ties to china, to china, ties to, china, closer",4,2021-07-13 03:42:31.400000000
54,"ice, hottest, greenland, record, temperature",43,2021-07-13 03:42:31.400000000
55,"macron, french, emmanuel, emmanuel macron, poster",8,2021-07-13 03:42:31.400000000
56,"dog, cat, pet, reignites australia dangerous, animals calls",5,2021-07-13 03:42:31.400000000
57,"iran, israel, nuclear, to strike, ready to strike",10,2021-07-13 03:42:31.400000000
58,"iraq, combat, us combat, iraqi, us",12,2021-07-13 03:42:31.400000000
59,"israel, vaccine, covid, third, new restrictions",15,2021-07-13 03:42:31.400000000
60,"italy, in italy, shots in italy, her died, lazio region",4,2021-07-13 03:42:31.400000000
61,"drummer, dies, jordison, zz top, zz",10,2021-07-13 03:42:31.400000000
63,"tigray, ethiopia, in tigray, ethiopia tigray, in ethiopia",19,2021-07-13 03:42:31.400000000
64,"russia, deaths, murmansk, high for, daily covid deaths",10,2021-07-13 03:42:31.400000000
65,"cruise, ship, suez, canal, suez canal",14,2021-07-13 03:42:31.400000000
66,"mali, nigeria, nigerian, haram, boko haram",23,2021-07-13 03:42:31.400000000
67,"shark, dispel eating, monster perception, shark attacks encounters, dispel eating monster",6,2021-07-13 03:42:31.400000000
68,"scrambling to support, authorities scrambling, to support homeless, does not record, homeless population uruguay",2,2021-07-13 03:42:31.400000000
